GroupId,Group_Size,HomePlanet,Destination,Side,Deck,Cabin_Number,Age,CryoSleep,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
8006,1,Earth,TRAPPIST-1e,S,F,1529,22.0,0,0,0.0,1145.0,0.0,0.0,371.0,False
8007,2,Earth,TRAPPIST-1e,P,G,1296,26.0,0,0,0.0,0.0,1.0,886.0,0.0,False
8007,2,Earth,PSO J318.5-22,P,E,517,24.0,0,0,0.0,0.0,92.0,1492.0,0.0,True
8012,3,Mars,TRAPPIST-1e,S,F,1531,24.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8012,3,Mars,TRAPPIST-1e,S,E,530,17.0,0,0,0.0,0.0,0.0,0.0,0.0,False
8012,3,Mars,TRAPPIST-1e,S,F,1531,28.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8014,1,Earth,TRAPPIST-1e,S,G,1294,38.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8015,3,Europa,TRAPPIST-1e,S,B,315,36.0,0,0,0.0,244.0,0.0,5432.0,2302.0,False
8015,3,Europa,55 Cancri e,S,B,315,32.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8016,1,Earth,TRAPPIST-1e,S,E,531,15.0,0,0,0.0,10.0,0.0,595.0,381.0,False
8018,1,Earth,TRAPPIST-1e,S,F,1532,54.0,0,0,0.0,0.0,5.0,1268.0,26.0,False
8019,1,Mars,TRAPPIST-1e,P,F,1660,18.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8020,1,Earth,TRAPPIST-1e,P,F,1661,22.0,0,0,668.0,79.0,0.0,0.0,1.0,False
8021,1,Earth,TRAPPIST-1e,P,G,1298,23.0,1,0,0.0,0.0,0.0,0.0,0.0,False
8023,2,Europa,TRAPPIST-1e,P,D,249,14.0,0,0,0.0,4545.0,271.0,199.0,1377.0,True
8023,2,Europa,TRAPPIST-1e,P,D,249,26.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8024,1,Earth,TRAPPIST-1e,S,F,1533,73.0,0,0,16.0,0.0,722.0,2.0,89.0,False
8025,1,Europa,TRAPPIST-1e,P,B,263,29.0,0,0,0.0,0.0,0.0,0.0,0.0,True
8026,1,Mars,TRAPPIST-1e,S,F,1534,29.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8027,2,Earth,TRAPPIST-1e,S,G,1297,12.0,0,0,0.0,0.0,0.0,0.0,0.0,False
8027,2,Earth,55 Cancri e,S,F,1535,27.0,0,0,31.0,225.0,331.0,0.0,14.0,False
8029,1,Earth,TRAPPIST-1e,S,G,1298,31.0,0,0,779.0,0.0,3.0,57.0,0.0,False
8031,1,Europa,55 Cancri e,P,D,250,35.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8032,1,Europa,TRAPPIST-1e,P,A,85,25.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8034,1,Mars,TRAPPIST-1e,S,E,532,18.0,1,0,0.0,0.0,0.0,0.0,0.0,False
8035,1,Mars,TRAPPIST-1e,S,F,1536,35.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8036,2,Earth,TRAPPIST-1e,S,F,1537,51.0,0,0,172.0,350.0,0.0,16.0,1005.0,False
8036,2,Earth,TRAPPIST-1e,S,F,1537,35.0,0,0,0.0,0.0,62.0,0.0,891.0,False
8037,1,Earth,TRAPPIST-1e,S,F,1538,14.0,0,0,0.0,476.0,249.0,177.0,0.0,False
8038,2,Europa,55 Cancri e,S,C,301,26.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8043,4,Europa,55 Cancri e,S,A,97,45.0,0,0,5.0,17901.0,0.0,79.0,281.0,True
8043,4,Europa,TRAPPIST-1e,S,A,97,39.0,0,1,1.0,392.0,64.0,148.0,1367.0,True
8043,4,Europa,55 Cancri e,S,A,97,37.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8046,1,Earth,PSO J318.5-22,P,G,1300,22.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8049,1,Earth,TRAPPIST-1e,P,G,1301,22.0,0,0,6.0,21.0,0.0,782.0,0.0,False
8050,3,Earth,PSO J318.5-22,S,G,1300,30.0,0,0,0.0,34.0,143.0,275.0,0.0,False
8050,3,Earth,PSO J318.5-22,S,G,1300,0.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8052,2,Earth,TRAPPIST-1e,S,G,1302,9.0,0,0,0.0,0.0,0.0,0.0,0.0,False
8052,2,Earth,PSO J318.5-22,S,G,1302,18.0,0,0,0.0,0.0,0.0,1.0,335.0,False
8053,1,Mars,TRAPPIST-1e,P,F,1663,29.0,0,0,1544.0,1.0,206.0,0.0,0.0,False
8055,1,Earth,TRAPPIST-1e,S,E,533,27.0,0,0,0.0,0.0,846.0,59.0,0.0,False
8056,2,Europa,TRAPPIST-1e,P,C,262,54.0,0,0,0.0,793.0,0.0,87.0,1567.0,False
8056,2,Europa,TRAPPIST-1e,P,C,262,28.0,0,0,40.0,9012.0,0.0,111.0,551.0,True
8057,2,Europa,TRAPPIST-1e,P,B,267,65.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8057,2,Europa,55 Cancri e,P,B,267,26.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8058,1,Earth,TRAPPIST-1e,P,F,1664,29.0,0,0,12.0,2.0,0.0,432.0,1548.0,False
8060,2,Mars,TRAPPIST-1e,S,F,1541,39.0,0,0,1369.0,259.0,960.0,1.0,29.0,False
8060,2,Mars,TRAPPIST-1e,S,F,1541,37.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8064,3,Mars,TRAPPIST-1e,S,E,534,0.0,0,0,0.0,0.0,0.0,0.0,0.0,True
8064,3,Mars,TRAPPIST-1e,S,E,534,33.0,1,0,0.0,0.0,0.0,0.0,0.0,False
8066,1,Mars,TRAPPIST-1e,S,F,1544,23.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8068,1,Earth,TRAPPIST-1e,S,F,1545,20.0,0,0,0.0,52.0,0.0,110.0,614.0,False
8069,1,Europa,55 Cancri e,S,D,234,60.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8071,1,Earth,TRAPPIST-1e,S,F,1546,53.0,0,0,0.0,0.0,716.0,0.0,0.0,True
8072,2,Europa,TRAPPIST-1e,S,D,236,26.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8072,2,Europa,55 Cancri e,S,D,236,35.0,0,0,0.0,5500.0,0.0,180.0,3173.0,False
8075,1,Earth,55 Cancri e,S,F,1547,19.0,0,0,355.0,0.0,0.0,0.0,284.0,False
8076,2,Europa,55 Cancri e,P,C,263,29.0,0,0,2686.0,0.0,0.0,2854.0,2553.0,False
8077,1,Earth,TRAPPIST-1e,P,G,1304,20.0,0,0,721.0,122.0,0.0,0.0,0.0,False
8079,1,Earth,PSO J318.5-22,S,F,1548,21.0,0,0,505.0,0.0,0.0,0.0,110.0,True
8081,1,Europa,55 Cancri e,P,D,251,39.0,0,0,2.0,15450.0,336.0,1.0,904.0,True
8082,2,Earth,TRAPPIST-1e,P,G,1305,12.0,1,0,0.0,0.0,0.0,0.0,0.0,False
8082,2,Earth,55 Cancri e,P,F,1668,20.0,0,0,1842.0,0.0,0.0,0.0,0.0,True
8083,1,Earth,TRAPPIST-1e,P,F,1669,18.0,0,0,595.0,134.0,7.0,0.0,0.0,False
8087,1,Europa,TRAPPIST-1e,P,B,268,62.0,0,0,33.0,3518.0,0.0,394.0,0.0,True
8088,1,Mars,TRAPPIST-1e,P,E,521,23.0,0,0,1.0,0.0,11.0,0.0,2336.0,False
8089,1,Earth,TRAPPIST-1e,P,F,1671,19.0,0,0,0.0,0.0,1761.0,0.0,36.0,True
8091,1,Earth,TRAPPIST-1e,P,F,1672,29.0,0,0,18.0,7.0,0.0,0.0,779.0,False
8092,3,Europa,TRAPPIST-1e,S,D,238,31.0,0,0,0.0,4655.0,135.0,2075.0,402.0,True
8092,3,Europa,TRAPPIST-1e,S,D,238,41.0,0,0,0.0,3216.0,0.0,433.0,517.0,False
8094,1,Europa,TRAPPIST-1e,P,C,265,60.0,0,0,19.0,7316.0,0.0,0.0,1781.0,True
8098,4,Europa,TRAPPIST-1e,P,B,269,69.0,0,1,0.0,269.0,0.0,190.0,9033.0,False
8098,4,Europa,55 Cancri e,P,B,269,44.0,0,0,9.0,2311.0,0.0,633.0,1.0,True
8098,4,Europa,55 Cancri e,P,B,269,26.0,0,0,0.0,11598.0,0.0,3.0,386.0,True
8102,1,Earth,TRAPPIST-1e,P,F,1674,30.0,0,0,4.0,0.0,442.0,2441.0,0.0,False
8103,1,Mars,TRAPPIST-1e,P,F,1675,34.0,0,0,81.0,0.0,492.0,122.0,0.0,False
8105,1,Earth,PSO J318.5-22,P,F,1677,18.0,0,0,0.0,0.0,15.0,570.0,84.0,False
8106,1,Earth,55 Cancri e,S,G,1306,49.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8107,1,Earth,PSO J318.5-22,P,F,1678,71.0,0,0,48.0,43.0,0.0,78.0,534.0,False
8108,1,Earth,PSO J318.5-22,S,F,1552,19.0,0,0,150.0,605.0,0.0,0.0,1.0,False
8112,1,Earth,PSO J318.5-22,S,F,1553,23.0,0,0,90.0,4.0,0.0,7.0,588.0,False
8115,2,Europa,TRAPPIST-1e,S,B,318,31.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8115,2,Europa,TRAPPIST-1e,S,B,318,40.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8116,1,Mars,55 Cancri e,P,D,252,28.0,0,0,49.0,0.0,0.0,2.0,1136.0,False
8117,2,Europa,TRAPPIST-1e,S,B,319,17.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8117,2,Europa,TRAPPIST-1e,S,B,319,24.0,0,0,0.0,809.0,0.0,4928.0,143.0,False
8118,1,Earth,TRAPPIST-1e,P,G,1310,21.0,1,0,0.0,0.0,0.0,0.0,0.0,False
8119,1,Earth,55 Cancri e,S,F,1555,2.0,1,0,0.0,0.0,0.0,0.0,0.0,False
8120,1,Europa,55 Cancri e,P,D,253,36.0,0,0,0.0,4260.0,0.0,0.0,1678.0,True
8122,3,Europa,TRAPPIST-1e,S,C,302,37.0,0,0,79.0,218.0,0.0,442.0,659.0,True
8122,3,Europa,TRAPPIST-1e,S,C,302,26.0,0,0,0.0,13.0,0.0,3803.0,3557.0,False
8123,1,Earth,TRAPPIST-1e,P,G,1312,45.0,1,0,0.0,0.0,0.0,0.0,0.0,False
8124,1,Earth,TRAPPIST-1e,P,F,1681,44.0,0,0,0.0,903.0,0.0,0.0,0.0,False
8128,1,Mars,TRAPPIST-1e,P,F,1682,24.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8129,5,Earth,TRAPPIST-1e,P,G,1313,4.0,0,0,0.0,0.0,0.0,0.0,0.0,True
8129,5,Earth,TRAPPIST-1e,P,F,1683,24.0,0,0,381.0,925.0,342.0,0.0,642.0,False
8129,5,Earth,55 Cancri e,P,F,1683,27.0,0,0,3.0,13.0,0.0,0.0,788.0,False
8129,5,Earth,TRAPPIST-1e,P,E,522,39.0,0,0,44.0,1620.0,0.0,6.0,0.0,False
8130,3,Earth,TRAPPIST-1e,S,G,1308,23.0,1,0,0.0,0.0,0.0,0.0,0.0,False
8130,3,Earth,55 Cancri e,S,G,1308,4.0,0,0,0.0,0.0,0.0,0.0,0.0,False
8130,3,Earth,TRAPPIST-1e,S,G,1308,0.0,1,0,0.0,0.0,0.0,0.0,0.0,False
8131,1,Mars,TRAPPIST-1e,S,F,1557,22.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8133,1,Mars,TRAPPIST-1e,P,D,254,27.0,0,0,831.0,0.0,0.0,867.0,20.0,False
8135,1,Europa,TRAPPIST-1e,P,C,267,22.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8136,2,Europa,55 Cancri e,P,C,268,26.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8136,2,Europa,TRAPPIST-1e,P,C,268,60.0,0,0,0.0,5998.0,0.0,4794.0,8.0,False
8137,1,Earth,TRAPPIST-1e,P,G,1314,18.0,0,0,0.0,297.0,0.0,588.0,23.0,False
8138,1,Earth,55 Cancri e,P,G,1315,20.0,1,0,0.0,0.0,0.0,0.0,0.0,False
8139,1,Earth,TRAPPIST-1e,P,E,523,25.0,0,0,11.0,780.0,0.0,0.0,0.0,True
8140,1,Earth,PSO J318.5-22,S,G,1309,24.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8141,1,Earth,TRAPPIST-1e,S,G,1310,38.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8143,1,Earth,TRAPPIST-1e,S,F,1558,18.0,0,0,0.0,17.0,5.0,0.0,712.0,True
8144,4,Europa,55 Cancri e,P,B,270,45.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8144,4,Europa,TRAPPIST-1e,P,B,270,13.0,0,0,0.0,3680.0,0.0,1529.0,3854.0,False
8144,4,Europa,TRAPPIST-1e,P,B,270,28.0,0,0,0.0,3317.0,77.0,0.0,130.0,True
8144,4,Europa,TRAPPIST-1e,P,B,270,5.0,0,0,0.0,0.0,0.0,0.0,0.0,True
8147,4,Earth,TRAPPIST-1e,P,G,1317,20.0,0,0,0.0,142.0,0.0,3528.0,92.0,False
8147,4,Earth,TRAPPIST-1e,P,G,1317,42.0,0,0,18.0,5.0,470.0,356.0,57.0,False
8147,4,Earth,55 Cancri e,P,G,1317,0.0,0,0,0.0,0.0,0.0,0.0,0.0,True
8148,1,Earth,TRAPPIST-1e,P,G,1318,18.0,0,0,0.0,508.0,0.0,44.0,257.0,False
8149,1,Earth,PSO J318.5-22,P,G,1319,26.0,1,0,0.0,0.0,0.0,0.0,0.0,False
8150,3,Mars,PSO J318.5-22,S,E,539,49.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8150,3,Mars,TRAPPIST-1e,S,E,539,19.0,0,0,691.0,0.0,10.0,561.0,25.0,False
8152,1,Earth,TRAPPIST-1e,S,G,1312,19.0,1,0,0.0,0.0,0.0,0.0,0.0,False
8153,1,Earth,TRAPPIST-1e,P,G,1320,15.0,1,0,0.0,0.0,0.0,0.0,0.0,False
8156,1,Earth,PSO J318.5-22,P,G,1321,53.0,0,0,90.0,29.0,102.0,244.0,56.0,False
8157,6,Earth,TRAPPIST-1e,S,G,1313,0.0,0,0,0.0,0.0,0.0,0.0,0.0,True
8157,6,Earth,55 Cancri e,S,F,1560,39.0,0,0,1663.0,0.0,262.0,229.0,0.0,False
8157,6,Earth,TRAPPIST-1e,S,G,1313,45.0,0,0,0.0,0.0,2778.0,1910.0,0.0,False
8157,6,Earth,TRAPPIST-1e,S,G,1313,10.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8157,6,Earth,55 Cancri e,S,G,1313,1.0,0,0,0.0,0.0,0.0,0.0,0.0,True
8157,6,Earth,TRAPPIST-1e,S,G,1313,9.0,0,0,0.0,0.0,0.0,0.0,0.0,True
8158,1,Mars,TRAPPIST-1e,P,F,1686,40.0,0,0,953.0,0.0,356.0,0.0,0.0,False
8161,1,Earth,TRAPPIST-1e,P,F,1688,18.0,0,0,1157.0,28.0,50.0,0.0,0.0,False
8162,1,Europa,TRAPPIST-1e,P,E,524,47.0,0,0,0.0,314.0,0.0,889.0,1090.0,False
8164,1,Earth,TRAPPIST-1e,S,G,1314,31.0,0,0,0.0,918.0,0.0,0.0,900.0,False
8167,1,Earth,PSO J318.5-22,S,G,1315,23.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8168,8,Earth,TRAPPIST-1e,S,F,1561,32.0,0,0,293.0,889.0,1.0,1.0,200.0,False
8168,8,Earth,TRAPPIST-1e,S,F,1561,21.0,0,0,644.0,0.0,0.0,0.0,2.0,False
8168,8,Earth,TRAPPIST-1e,S,G,1316,22.0,0,0,753.0,0.0,0.0,0.0,0.0,False
8168,8,Earth,PSO J318.5-22,S,G,1316,28.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8168,8,Earth,TRAPPIST-1e,S,G,1316,38.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8171,1,Earth,TRAPPIST-1e,P,F,1690,46.0,0,0,0.0,0.0,594.0,154.0,0.0,False
8173,1,Europa,TRAPPIST-1e,S,C,304,44.0,0,0,0.0,3771.0,0.0,521.0,4.0,True
8175,1,Europa,TRAPPIST-1e,S,C,305,38.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8176,1,Europa,55 Cancri e,S,A,98,28.0,0,0,5.0,8252.0,0.0,181.0,3027.0,False
8178,1,Earth,TRAPPIST-1e,S,G,1318,18.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8182,1,Earth,PSO J318.5-22,S,F,1564,18.0,0,0,0.0,220.0,4.0,0.0,532.0,False
8186,4,Earth,55 Cancri e,S,G,1319,4.0,0,0,0.0,0.0,0.0,0.0,0.0,True
8186,4,Earth,PSO J318.5-22,S,G,1319,0.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8186,4,Earth,PSO J318.5-22,S,G,1319,23.0,1,0,0.0,0.0,0.0,0.0,0.0,False
8189,1,Europa,TRAPPIST-1e,P,C,271,35.0,0,0,0.0,747.0,0.0,0.0,2478.0,False
8190,1,Europa,55 Cancri e,S,B,320,43.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8191,1,Earth,PSO J318.5-22,S,G,1320,18.0,0,0,0.0,0.0,19.0,751.0,4.0,False
8192,1,Earth,TRAPPIST-1e,S,F,1566,18.0,0,0,539.0,2.0,3.0,900.0,0.0,False
8194,1,Earth,TRAPPIST-1e,S,F,1567,18.0,0,0,0.0,0.0,662.0,30.0,0.0,True
8197,1,Earth,55 Cancri e,P,F,1693,49.0,0,0,598.0,0.0,0.0,118.0,0.0,False
8199,1,Earth,TRAPPIST-1e,P,G,1329,19.0,0,0,0.0,0.0,0.0,0.0,0.0,False
8200,1,Earth,PSO J318.5-22,P,G,1330,22.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8202,6,Europa,TRAPPIST-1e,S,C,306,0.0,0,0,0.0,0.0,0.0,0.0,0.0,True
8202,6,Europa,TRAPPIST-1e,S,C,306,39.0,0,0,19.0,3603.0,0.0,421.0,517.0,True
8202,6,Europa,55 Cancri e,S,C,306,36.0,0,0,0.0,8151.0,5.0,0.0,8182.0,False
8202,6,Europa,TRAPPIST-1e,S,C,306,53.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8203,2,Europa,TRAPPIST-1e,S,C,307,24.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8204,2,Europa,TRAPPIST-1e,S,E,541,25.0,0,0,0.0,1003.0,1629.0,73.0,748.0,False
8204,2,Europa,TRAPPIST-1e,S,E,541,30.0,0,0,209.0,157.0,2566.0,171.0,472.0,False
8207,1,Mars,TRAPPIST-1e,P,F,1695,40.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8208,1,Earth,PSO J318.5-22,S,G,1322,18.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8209,1,Earth,TRAPPIST-1e,P,G,1332,57.0,0,0,6.0,510.0,372.0,0.0,0.0,True
8210,1,Mars,TRAPPIST-1e,S,D,241,47.0,0,0,1282.0,0.0,5.0,495.0,0.0,False
8212,1,Earth,PSO J318.5-22,S,F,1569,29.0,0,0,487.0,0.0,60.0,12.0,0.0,False
8213,1,Earth,TRAPPIST-1e,P,G,1333,32.0,0,0,0.0,2.0,1.0,0.0,881.0,False
8214,1,Europa,TRAPPIST-1e,S,D,242,30.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8216,1,Earth,TRAPPIST-1e,P,G,1334,18.0,0,0,22.0,0.0,681.0,0.0,1.0,True
8217,1,Earth,TRAPPIST-1e,S,F,1570,49.0,0,0,0.0,4.0,50.0,0.0,746.0,False
8218,1,Europa,TRAPPIST-1e,P,B,272,33.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8220,1,Europa,TRAPPIST-1e,S,A,99,29.0,0,0,0.0,5157.0,1.0,136.0,32.0,True
8221,1,Mars,TRAPPIST-1e,P,F,1696,34.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8222,2,Mars,TRAPPIST-1e,P,D,257,43.0,0,0,1054.0,109.0,576.0,645.0,0.0,False
8222,2,Mars,TRAPPIST-1e,P,F,1697,18.0,0,0,32.0,1255.0,1.0,0.0,0.0,True
8224,1,Earth,TRAPPIST-1e,S,G,1325,31.0,1,0,0.0,0.0,0.0,0.0,0.0,False
8226,3,Mars,TRAPPIST-1e,S,F,1572,3.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8226,3,Mars,TRAPPIST-1e,S,F,1572,37.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8226,3,Mars,TRAPPIST-1e,S,F,1572,1.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8227,1,Earth,TRAPPIST-1e,P,E,527,27.0,0,0,14.0,1186.0,460.0,12.0,9.0,True
8229,1,Earth,TRAPPIST-1e,P,G,1336,15.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8231,2,Earth,TRAPPIST-1e,S,G,1327,33.0,0,0,201.0,819.0,0.0,0.0,0.0,True
8231,2,Earth,TRAPPIST-1e,S,G,1327,65.0,0,0,0.0,0.0,113.0,208.0,587.0,False
8232,1,Earth,TRAPPIST-1e,S,F,1574,19.0,0,0,5.0,666.0,0.0,123.0,440.0,False
8233,2,Earth,TRAPPIST-1e,S,F,1575,30.0,0,0,0.0,0.0,779.0,0.0,18.0,False
8233,2,Earth,TRAPPIST-1e,S,F,1575,37.0,0,0,72.0,0.0,18.0,0.0,809.0,False
8235,1,Earth,TRAPPIST-1e,S,F,1576,15.0,0,0,0.0,21.0,22.0,1149.0,249.0,False
8237,1,Earth,TRAPPIST-1e,S,F,1577,19.0,0,0,511.0,0.0,0.0,267.0,0.0,False
8238,2,Earth,TRAPPIST-1e,S,F,1578,20.0,0,0,749.0,16.0,0.0,0.0,29.0,False
8238,2,Earth,55 Cancri e,S,G,1328,19.0,1,0,0.0,0.0,0.0,0.0,0.0,False
8239,1,Earth,55 Cancri e,S,F,1579,21.0,0,0,499.0,0.0,193.0,1.0,1.0,False
8242,1,Earth,TRAPPIST-1e,S,G,1330,20.0,0,0,2.0,2.0,876.0,8.0,0.0,True
8243,1,Earth,TRAPPIST-1e,S,G,1331,18.0,0,0,0.0,44.0,0.0,795.0,69.0,False
8244,1,Earth,TRAPPIST-1e,P,G,1337,27.0,0,0,1007.0,0.0,0.0,9.0,0.0,False
8248,2,Earth,TRAPPIST-1e,P,G,1339,25.0,1,0,0.0,0.0,0.0,0.0,0.0,False
8248,2,Earth,PSO J318.5-22,P,G,1339,72.0,0,0,309.0,0.0,0.0,0.0,463.0,False
8252,3,Earth,TRAPPIST-1e,P,G,1341,7.0,1,0,0.0,0.0,0.0,0.0,0.0,False
8255,1,Earth,TRAPPIST-1e,S,G,1333,28.0,0,0,0.0,1.0,12.0,875.0,0.0,False
8257,1,Mars,TRAPPIST-1e,P,E,529,41.0,0,0,396.0,0.0,653.0,0.0,0.0,False
8260,3,Earth,55 Cancri e,S,G,1334,8.0,0,0,0.0,0.0,0.0,0.0,0.0,True
8260,3,Earth,55 Cancri e,S,G,1334,4.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8261,1,Earth,PSO J318.5-22,P,G,1343,38.0,1,0,0.0,0.0,0.0,0.0,0.0,False
8264,1,Mars,TRAPPIST-1e,S,F,1584,21.0,0,0,32.0,0.0,1008.0,0.0,0.0,True
8265,1,Earth,TRAPPIST-1e,P,G,1344,18.0,1,0,0.0,0.0,0.0,0.0,0.0,False
8266,1,Earth,TRAPPIST-1e,P,G,1345,10.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8267,2,Mars,TRAPPIST-1e,P,E,530,29.0,0,0,304.0,0.0,48.0,946.0,0.0,False
8267,2,Mars,TRAPPIST-1e,P,F,1701,25.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8268,2,Europa,TRAPPIST-1e,S,B,321,40.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8268,2,Europa,TRAPPIST-1e,S,B,321,19.0,0,0,0.0,3.0,0.0,918.0,2346.0,False
8270,1,Mars,TRAPPIST-1e,P,F,1702,38.0,0,0,86.0,1144.0,783.0,0.0,0.0,True
8271,1,Earth,TRAPPIST-1e,S,F,1586,19.0,0,0,29.0,2633.0,0.0,0.0,124.0,True
8272,2,Mars,TRAPPIST-1e,S,F,1587,0.0,0,0,0.0,0.0,0.0,0.0,0.0,True
8272,2,Mars,TRAPPIST-1e,S,F,1587,4.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8273,1,Earth,TRAPPIST-1e,P,G,1346,46.0,0,0,0.0,0.0,0.0,369.0,515.0,False
8275,1,Mars,TRAPPIST-1e,S,F,1588,32.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8276,2,Europa,TRAPPIST-1e,P,C,273,23.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8277,1,Earth,55 Cancri e,P,G,1348,32.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8280,1,Earth,TRAPPIST-1e,P,F,1703,34.0,0,0,0.0,0.0,880.0,22.0,0.0,True
8282,1,Earth,TRAPPIST-1e,S,G,1336,61.0,0,0,67.0,0.0,654.0,0.0,86.0,False
8287,1,Mars,TRAPPIST-1e,S,E,542,21.0,0,0,1242.0,0.0,654.0,0.0,0.0,False
8288,2,Mars,TRAPPIST-1e,P,F,1705,15.0,0,0,1150.0,0.0,175.0,1.0,11.0,False
8289,1,Earth,TRAPPIST-1e,P,G,1350,14.0,1,0,0.0,0.0,0.0,0.0,0.0,False
8291,1,Earth,TRAPPIST-1e,S,G,1339,18.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8292,1,Europa,TRAPPIST-1e,S,C,310,39.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8295,1,Mars,TRAPPIST-1e,S,F,1591,40.0,0,0,1309.0,0.0,0.0,0.0,0.0,False
8298,1,Mars,TRAPPIST-1e,S,F,1593,12.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8301,1,Europa,TRAPPIST-1e,P,C,275,28.0,0,0,1722.0,5063.0,0.0,87.0,920.0,False
8302,2,Earth,TRAPPIST-1e,S,G,1340,0.0,0,0,0.0,0.0,0.0,0.0,0.0,True
8302,2,Earth,TRAPPIST-1e,S,F,1594,17.0,0,0,4.0,0.0,867.0,0.0,0.0,False
8303,1,Mars,55 Cancri e,S,F,1595,23.0,0,0,218.0,0.0,2267.0,497.0,0.0,False
8306,2,Earth,TRAPPIST-1e,P,G,1351,6.0,0,0,0.0,0.0,0.0,0.0,0.0,True
8306,2,Earth,PSO J318.5-22,P,G,1351,29.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8307,2,Europa,55 Cancri e,S,A,100,27.0,0,1,0.0,1337.0,1929.0,0.0,0.0,True
8307,2,Europa,TRAPPIST-1e,S,A,100,34.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8310,1,Europa,55 Cancri e,S,E,545,36.0,1,0,0.0,0.0,0.0,0.0,0.0,True
8313,1,Earth,TRAPPIST-1e,S,G,1341,30.0,0,0,467.0,0.0,0.0,0.0,287.0,False
8314,1,Europa,TRAPPIST-1e,S,D,245,30.0,0,0,0.0,640.0,0.0,31.0,6201.0,False
8315,1,Earth,TRAPPIST-1e,S,F,1598,21.0,0,0,380.0,177.0,161.0,0.0,85.0,False
8316,1,Earth,55 Cancri e,P,F,1709,21.0,0,0,532.0,4.0,37.0,1.0,0.0,False
8317,1,Earth,55 Cancri e,P,F,1710,18.0,0,0,2.0,83.0,576.0,37.0,0.0,False
8318,4,Mars,TRAPPIST-1e,P,F,1711,11.0,1,0,0.0,0.0,0.0,0.0,0.0,True
