PassengerId,GroupId,Group_Size,HomePlanet,Destination,Side,Deck,Cabin_Number,Age,CryoSleep,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
7775_01,7775,1,1,0,0,2,253,28.0,0,0,7.0,489.0,0.0,4.0,6027.0,0
7777_01,7777,1,0,1,0,6,1249,21.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7778_01,7778,2,2,2,1,5,1486,34.0,0,0,1199.0,33.0,346.0,0.0,0.0,0
7778_02,7778,2,2,2,1,4,510,17.0,1,0,0.0,0.0,0.0,0.0,0.0,0
7780_01,7780,1,0,0,0,5,1614,33.0,0,0,0.0,53.0,615.0,9.0,0.0,1
7782_01,7782,2,1,0,1,2,291,33.0,0,0,0.0,73.0,31.0,8493.0,9065.0,0
7782_02,7782,2,1,2,1,2,291,28.0,0,0,0.0,180.0,0.0,778.0,4973.0,0
7783_01,7783,1,2,2,1,5,1487,18.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7784_01,7784,1,2,2,0,5,1615,28.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7785_01,7785,1,0,2,1,6,1261,13.0,0,0,406.0,0.0,52.0,0.0,387.0,0
7786_01,7786,1,0,2,0,5,1616,38.0,0,0,0.0,0.0,0.0,45.0,3372.0,0
7788_01,7788,1,0,1,1,5,1488,43.0,0,0,0.0,0.0,110.0,538.0,0.0,0
7790_02,7790,3,2,0,1,5,1490,45.0,0,0,810.0,0.0,132.0,198.0,0.0,0
7790_03,7790,3,2,2,1,5,1490,25.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7791_01,7791,1,0,0,1,5,1491,64.0,0,0,19.0,261.0,208.0,0.0,214.0,0
7797_01,7797,1,0,2,0,4,506,44.0,0,0,358.0,303.0,0.0,0.0,131.0,0
7802_01,7802,1,2,2,0,5,1620,33.0,0,0,166.0,634.0,419.0,201.0,1178.0,0
7803_01,7803,2,0,0,0,6,1253,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0
7803_02,7803,2,0,0,0,6,1253,19.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7805_01,7805,1,0,2,0,6,1254,37.0,0,0,0.0,0.0,0.0,0.0,0.0,0
7806_01,7806,1,0,0,0,5,1621,24.0,0,0,0.0,688.0,0.0,0.0,1.0,0
7812_01,7812,1,2,2,1,5,1495,26.0,0,0,1333.0,0.0,50.0,0.0,0.0,0
7813_01,7813,1,0,2,0,5,1622,27.0,0,0,0.0,55.0,0.0,740.0,85.0,0
7815_01,7815,1,0,1,1,5,1496,27.0,0,0,0.0,605.0,0.0,0.0,0.0,1
7818_01,7818,1,0,2,0,6,1257,22.0,1,0,0.0,0.0,0.0,0.0,0.0,0
7820_01,7820,1,0,0,0,6,1258,24.0,0,0,0.0,0.0,809.0,0.0,0.0,1
7824_01,7824,1,0,1,0,5,1624,18.0,0,0,0.0,76.0,0.0,993.0,6.0,0
7828_01,7828,1,0,2,1,6,1266,28.0,1,0,0.0,0.0,0.0,0.0,0.0,0
7829_01,7829,1,0,2,1,6,1267,4.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7830_01,7830,2,0,1,1,6,1268,23.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7830_02,7830,2,0,1,1,6,1268,2.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7832_01,7832,1,2,2,1,3,228,19.0,0,0,1823.0,36.0,81.0,0.0,0.0,0
7833_01,7833,2,1,0,1,1,305,34.0,0,0,0.0,3424.0,6.0,2445.0,1128.0,0
7833_02,7833,2,1,2,1,1,305,34.0,0,0,11.0,3299.0,0.0,1013.0,15.0,1
7834_01,7834,1,0,2,1,6,1269,24.0,0,0,482.0,967.0,349.0,19.0,0.0,0
7835_01,7835,1,0,1,1,6,1270,28.0,1,0,0.0,0.0,0.0,0.0,0.0,0
7837_01,7837,2,1,0,1,1,306,44.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7837_02,7837,2,1,2,1,1,306,35.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7839_01,7839,1,0,2,0,6,1259,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0
7840_01,7840,1,0,1,1,5,1500,18.0,0,0,328.0,0.0,0.0,24.0,309.0,0
7841_01,7841,2,0,1,0,6,1260,43.0,0,0,6.0,25.0,0.0,5250.0,0.0,0
7841_02,7841,2,0,1,0,5,1627,48.0,0,0,0.0,0.0,501.0,242.0,0.0,0
7842_01,7842,1,2,2,1,4,513,46.0,0,0,52.0,0.0,1185.0,61.0,0.0,1
7845_01,7845,1,1,0,1,1,307,24.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7847_01,7847,1,0,2,0,6,1261,34.0,0,0,0.0,9.0,617.0,0.0,281.0,0
7848_02,7848,2,2,2,1,5,1501,46.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7849_01,7849,1,0,2,1,6,1271,22.0,0,0,558.0,63.0,0.0,0.0,0.0,0
7850_01,7850,1,2,2,1,4,514,42.0,1,0,0.0,0.0,0.0,0.0,0.0,0
7851_01,7851,1,2,2,0,5,1629,46.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7852_01,7852,1,0,2,0,4,508,15.0,0,0,0.0,6.0,0.0,981.0,0.0,0
7853_02,7853,3,2,2,1,4,515,31.0,0,0,166.0,0.0,297.0,835.0,0.0,0
7853_03,7853,3,2,2,1,5,1502,9.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7858_01,7858,3,0,2,0,6,1264,21.0,0,0,9.0,0.0,0.0,25.0,811.0,0
7858_02,7858,3,0,0,0,5,1630,16.0,0,0,0.0,11.0,0.0,863.0,0.0,0
7858_03,7858,3,0,2,0,5,1630,40.0,0,0,634.0,60.0,134.0,0.0,0.0,0
7863_01,7863,1,0,2,1,5,1505,17.0,0,0,99.0,516.0,1967.0,0.0,6.0,1
7864_01,7864,1,0,0,1,5,1506,37.0,0,0,19.0,443.0,1769.0,0.0,3.0,1
7865_01,7865,3,1,1,1,2,293,30.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7865_02,7865,3,1,2,1,2,293,32.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7865_03,7865,3,1,0,1,2,293,41.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7866_01,7866,1,1,0,0,2,255,43.0,0,0,0.0,16856.0,0.0,4344.0,977.0,0
7868_01,7868,1,0,0,1,4,517,17.0,0,0,6256.0,0.0,0.0,1.0,21.0,0
7870_01,7870,1,1,2,0,1,257,37.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7872_02,7872,6,0,2,0,6,1267,38.0,0,0,0.0,0.0,0.0,1714.0,0.0,0
7872_03,7872,6,0,2,0,5,1633,25.0,0,0,131.0,124.0,408.0,196.0,9.0,0
7872_04,7872,6,0,2,0,6,1267,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0
7872_05,7872,6,0,2,0,6,1267,1.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7872_06,7872,6,0,1,0,6,1267,7.0,0,0,0.0,0.0,0.0,0.0,0.0,1
7873_02,7873,2,0,2,0,5,1634,19.0,0,0,0.0,721.0,0.0,25.0,1.0,1
7875_01,7875,1,1,0,1,1,309,26.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7877_01,7877,1,0,2,0,6,1268,49.0,0,0,0.0,1738.0,0.0,19.0,0.0,0
7878_01,7878,1,0,2,0,6,1269,18.0,0,0,0.0,0.0,32.0,0.0,673.0,0
7879_01,7879,1,0,2,0,6,1270,25.0,0,0,0.0,478.0,71.0,11.0,162.0,0
7882_01,7882,2,0,2,0,6,1271,33.0,1,0,0.0,0.0,0.0,0.0,0.0,0
7882_02,7882,2,0,2,0,6,1271,10.0,0,0,0.0,0.0,0.0,0.0,0.0,1
7883_01,7883,1,0,2,0,6,1272,38.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7884_01,7884,1,2,2,0,4,512,23.0,0,0,1610.0,2.0,465.0,0.0,0.0,0
7885_01,7885,1,0,2,0,6,1273,26.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7886_01,7886,1,0,2,0,6,1274,16.0,0,0,0.0,11.0,0.0,8.0,827.0,0
7888_01,7888,1,0,2,1,4,518,29.0,0,0,37.0,0.0,644.0,0.0,177.0,1
7889_01,7889,1,1,1,0,2,256,35.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7890_01,7890,2,0,2,1,5,1508,58.0,0,0,0.0,268.0,0.0,109.0,594.0,0
7890_02,7890,2,0,0,1,6,1273,17.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7891_01,7891,1,0,0,1,6,1274,2.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7892_01,7892,1,2,2,0,5,1636,18.0,0,0,196.0,0.0,744.0,0.0,0.0,1
7894_01,7894,1,0,0,1,4,519,29.0,0,0,46.0,68.0,589.0,88.0,0.0,1
7895_01,7895,1,0,0,1,5,1509,21.0,0,0,102.0,9.0,21.0,464.0,104.0,0
7899_01,7899,3,0,2,1,6,1275,69.0,1,0,0.0,0.0,0.0,0.0,0.0,0
7899_02,7899,3,0,2,1,6,1275,40.0,0,0,0.0,0.0,14.0,785.0,10.0,0
7899_03,7899,3,0,2,1,6,1275,1.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7901_01,7901,1,2,2,1,5,1512,36.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7902_02,7902,4,0,1,0,6,1276,17.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7902_03,7902,4,0,2,0,6,1276,49.0,1,0,0.0,0.0,0.0,0.0,0.0,0
7902_04,7902,4,0,2,0,6,1276,23.0,0,0,1.0,700.0,0.0,7.0,136.0,0
7903_01,7903,1,0,2,0,5,1638,39.0,0,0,472.0,0.0,0.0,173.0,0.0,0
7904_02,7904,2,0,2,0,6,1277,26.0,0,0,485.0,8.0,3958.0,0.0,0.0,1
7905_01,7905,1,1,2,1,2,296,31.0,0,0,0.0,87.0,0.0,2263.0,224.0,0
7907_01,7907,1,2,2,1,5,1513,25.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7908_01,7908,1,1,0,1,1,310,25.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7914_01,7914,3,0,2,0,6,1278,23.0,1,0,0.0,0.0,0.0,0.0,0.0,0
7914_02,7914,3,0,2,0,6,1278,24.0,0,0,0.0,80.0,106.0,344.0,0.0,0
7914_03,7914,3,0,2,0,6,1278,47.0,0,0,397.0,0.0,321.0,0.0,5.0,1
7916_01,7916,1,0,2,0,6,1279,37.0,1,0,0.0,0.0,0.0,0.0,0.0,0
7918_01,7918,1,2,2,0,5,1640,24.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7919_01,7919,1,0,2,0,6,1281,21.0,0,0,90.0,0.0,817.0,0.0,0.0,0
7920_01,7920,1,2,2,1,5,1515,42.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7922_01,7922,1,0,2,1,5,1517,39.0,0,0,3030.0,79.0,0.0,0.0,0.0,0
7924_01,7924,1,0,2,0,5,1642,28.0,0,0,589.0,57.0,0.0,0.0,0.0,0
7929_01,7929,1,1,2,1,1,311,31.0,0,0,0.0,910.0,58.0,1654.0,1217.0,0
7935_01,7935,1,0,2,1,5,1520,41.0,0,0,84.0,0.0,6.0,811.0,2.0,1
7936_01,7936,1,0,2,0,5,1644,21.0,0,0,7.0,0.0,622.0,0.0,0.0,0
7937_01,7937,2,1,2,1,3,229,36.0,0,0,0.0,9532.0,0.0,2326.0,461.0,0
7937_02,7937,2,1,0,1,3,229,30.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7939_01,7939,1,0,2,1,6,1281,27.0,0,0,0.0,593.0,0.0,259.0,0.0,0
7940_01,7940,1,0,2,1,5,1521,40.0,0,0,580.0,0.0,447.0,6.0,0.0,0
7941_01,7941,1,1,2,0,2,257,41.0,0,0,0.0,116.0,10705.0,9181.0,10.0,0
7943_01,7943,2,1,0,0,1,258,16.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7943_02,7943,2,1,1,0,1,258,36.0,0,1,2.0,6504.0,0.0,98.0,4.0,1
7944_01,7944,2,1,2,1,3,230,15.0,0,0,31.0,804.0,1.0,4732.0,2577.0,0
7944_02,7944,2,1,2,1,3,230,39.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7945_01,7945,1,2,2,1,5,1522,21.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7946_01,7946,1,0,1,0,5,1645,24.0,0,0,0.0,0.0,604.0,0.0,91.0,1
7947_01,7947,1,2,2,0,5,1646,28.0,0,0,1811.0,1.0,57.0,0.0,0.0,0
7950_03,7950,4,0,0,0,4,516,22.0,0,0,10.0,0.0,624.0,0.0,85.0,1
7950_04,7950,4,0,2,0,6,1287,26.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7952_02,7952,2,2,2,1,4,524,53.0,0,0,868.0,0.0,686.0,520.0,24.0,0
7954_01,7954,1,0,0,1,6,1284,29.0,0,0,30.0,0.0,0.0,0.0,780.0,0
7955_01,7955,1,0,2,0,6,1288,21.0,0,0,640.0,0.0,144.0,104.0,0.0,0
7957_01,7957,1,0,1,1,6,1285,18.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7958_01,7958,1,2,2,1,4,525,34.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7962_01,7962,1,0,2,0,6,1290,14.0,0,0,0.0,360.0,0.0,25.0,1340.0,0
7968_01,7968,1,2,2,1,3,232,55.0,0,0,376.0,0.0,858.0,0.0,31.0,1
7970_01,7970,1,1,0,0,2,258,18.0,0,0,0.0,3492.0,0.0,506.0,8.0,1
7972_01,7972,1,1,0,0,1,260,33.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7974_01,7974,1,1,2,0,2,259,27.0,0,0,0.0,2318.0,1127.0,2423.0,115.0,0
7976_01,7976,1,0,1,1,6,1289,13.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7981_01,7981,2,0,2,0,5,1652,24.0,0,0,24.0,174.0,0.0,509.0,15.0,0
7981_02,7981,2,0,2,0,6,1293,22.0,0,0,31.0,0.0,1.0,25.0,757.0,0
7982_02,7982,2,1,2,0,1,261,18.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7984_01,7984,4,2,2,0,5,1653,4.0,0,0,0.0,0.0,0.0,0.0,0.0,1
7984_02,7984,4,2,2,0,5,1653,24.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7984_03,7984,4,2,2,0,5,1653,23.0,0,0,649.0,0.0,622.0,0.0,0.0,1
7984_04,7984,4,2,2,0,5,1653,1.0,0,0,0.0,0.0,0.0,0.0,0.0,1
7986_01,7986,1,2,2,0,5,1655,21.0,0,0,838.0,45.0,455.0,0.0,0.0,0
7987_01,7987,1,2,2,0,3,248,40.0,0,0,3809.0,0.0,21.0,0.0,1.0,0
7988_01,7988,1,1,2,1,1,313,49.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7989_01,7989,1,0,1,1,6,1290,25.0,1,0,0.0,0.0,0.0,0.0,0.0,0
7990_01,7990,1,0,0,0,6,1294,21.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7993_01,7993,2,1,2,1,0,96,40.0,1,0,0.0,0.0,0.0,0.0,0.0,1
7993_02,7993,2,1,0,1,0,96,47.0,1,1,0.0,0.0,0.0,0.0,0.0,1
7994_01,7994,1,0,1,0,6,1295,25.0,0,0,153.0,0.0,0.0,388.0,0.0,0
7996_01,7996,1,0,2,0,5,1657,39.0,0,0,17.0,334.0,708.0,17.0,366.0,0
7999_01,7999,1,1,0,0,1,262,26.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8000_02,8000,2,0,2,1,6,1292,14.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8003_01,8003,1,2,2,0,5,1659,7.0,0,0,0.0,0.0,0.0,0.0,0.0,1
8004_01,8004,1,2,0,1,5,1527,50.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8005_01,8005,3,0,0,1,5,1528,22.0,0,0,0.0,15.0,0.0,548.0,124.0,0
8005_02,8005,3,0,1,1,6,1293,17.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8005_03,8005,3,0,2,1,5,1528,35.0,0,0,676.0,0.0,0.0,0.0,40.0,0
8006_01,8006,1,0,2,1,5,1529,22.0,0,0,0.0,1145.0,0.0,0.0,371.0,0
8007_01,8007,2,0,2,0,6,1296,26.0,0,0,0.0,0.0,1.0,886.0,0.0,0
8007_02,8007,2,0,1,0,4,517,24.0,0,0,0.0,0.0,92.0,1492.0,0.0,1
8012_01,8012,3,2,2,1,5,1531,24.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8012_02,8012,3,2,2,1,4,530,17.0,0,0,0.0,0.0,0.0,0.0,0.0,0
8012_03,8012,3,2,2,1,5,1531,28.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8014_01,8014,1,0,2,1,6,1294,38.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8015_02,8015,3,1,2,1,1,315,36.0,0,0,0.0,244.0,0.0,5432.0,2302.0,0
8015_03,8015,3,1,0,1,1,315,32.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8016_01,8016,1,0,2,1,4,531,15.0,0,0,0.0,10.0,0.0,595.0,381.0,0
8018_01,8018,1,0,2,1,5,1532,54.0,0,0,0.0,0.0,5.0,1268.0,26.0,0
8019_01,8019,1,2,2,0,5,1660,18.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8020_01,8020,1,0,2,0,5,1661,22.0,0,0,668.0,79.0,0.0,0.0,1.0,0
8021_01,8021,1,0,2,0,6,1298,23.0,1,0,0.0,0.0,0.0,0.0,0.0,0
8023_01,8023,2,1,2,0,3,249,14.0,0,0,0.0,4545.0,271.0,199.0,1377.0,1
8023_02,8023,2,1,2,0,3,249,26.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8024_01,8024,1,0,2,1,5,1533,73.0,0,0,16.0,0.0,722.0,2.0,89.0,0
8025_01,8025,1,1,2,0,1,263,29.0,0,0,0.0,0.0,0.0,0.0,0.0,1
8026_01,8026,1,2,2,1,5,1534,29.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8027_01,8027,2,0,2,1,6,1297,12.0,0,0,0.0,0.0,0.0,0.0,0.0,0
8027_02,8027,2,0,0,1,5,1535,27.0,0,0,31.0,225.0,331.0,0.0,14.0,0
8029_01,8029,1,0,2,1,6,1298,31.0,0,0,779.0,0.0,3.0,57.0,0.0,0
8031_01,8031,1,1,0,0,3,250,35.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8032_01,8032,1,1,2,0,0,85,25.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8034_01,8034,1,2,2,1,4,532,18.0,1,0,0.0,0.0,0.0,0.0,0.0,0
8035_01,8035,1,2,2,1,5,1536,35.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8036_01,8036,2,0,2,1,5,1537,51.0,0,0,172.0,350.0,0.0,16.0,1005.0,0
8036_02,8036,2,0,2,1,5,1537,35.0,0,0,0.0,0.0,62.0,0.0,891.0,0
8037_01,8037,1,0,2,1,5,1538,14.0,0,0,0.0,476.0,249.0,177.0,0.0,0
8038_02,8038,2,1,0,1,2,301,26.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8043_01,8043,4,1,0,1,0,97,45.0,0,0,5.0,17901.0,0.0,79.0,281.0,1
8043_03,8043,4,1,2,1,0,97,39.0,0,1,1.0,392.0,64.0,148.0,1367.0,1
8043_04,8043,4,1,0,1,0,97,37.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8046_01,8046,1,0,1,0,6,1300,22.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8049_01,8049,1,0,2,0,6,1301,22.0,0,0,6.0,21.0,0.0,782.0,0.0,0
8050_01,8050,3,0,1,1,6,1300,30.0,0,0,0.0,34.0,143.0,275.0,0.0,0
8050_03,8050,3,0,1,1,6,1300,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8052_01,8052,2,0,2,1,6,1302,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0
8052_02,8052,2,0,1,1,6,1302,18.0,0,0,0.0,0.0,0.0,1.0,335.0,0
8053_01,8053,1,2,2,0,5,1663,29.0,0,0,1544.0,1.0,206.0,0.0,0.0,0
8055_01,8055,1,0,2,1,4,533,27.0,0,0,0.0,0.0,846.0,59.0,0.0,0
8056_01,8056,2,1,2,0,2,262,54.0,0,0,0.0,793.0,0.0,87.0,1567.0,0
8056_02,8056,2,1,2,0,2,262,28.0,0,0,40.0,9012.0,0.0,111.0,551.0,1
8057_01,8057,2,1,2,0,1,267,65.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8057_02,8057,2,1,0,0,1,267,26.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8058_01,8058,1,0,2,0,5,1664,29.0,0,0,12.0,2.0,0.0,432.0,1548.0,0
8060_01,8060,2,2,2,1,5,1541,39.0,0,0,1369.0,259.0,960.0,1.0,29.0,0
8060_02,8060,2,2,2,1,5,1541,37.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8064_02,8064,3,2,2,1,4,534,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
8064_03,8064,3,2,2,1,4,534,33.0,1,0,0.0,0.0,0.0,0.0,0.0,0
8066_01,8066,1,2,2,1,5,1544,23.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8068_01,8068,1,0,2,1,5,1545,20.0,0,0,0.0,52.0,0.0,110.0,614.0,0
8069_01,8069,1,1,0,1,3,234,60.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8071_01,8071,1,0,2,1,5,1546,53.0,0,0,0.0,0.0,716.0,0.0,0.0,1
8072_01,8072,2,1,2,1,3,236,26.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8072_02,8072,2,1,0,1,3,236,35.0,0,0,0.0,5500.0,0.0,180.0,3173.0,0
8075_01,8075,1,0,0,1,5,1547,19.0,0,0,355.0,0.0,0.0,0.0,284.0,0
8076_02,8076,2,1,0,0,2,263,29.0,0,0,2686.0,0.0,0.0,2854.0,2553.0,0
8077_01,8077,1,0,2,0,6,1304,20.0,0,0,721.0,122.0,0.0,0.0,0.0,0
8079_01,8079,1,0,1,1,5,1548,21.0,0,0,505.0,0.0,0.0,0.0,110.0,1
8081_01,8081,1,1,0,0,3,251,39.0,0,0,2.0,15450.0,336.0,1.0,904.0,1
8082_01,8082,2,0,2,0,6,1305,12.0,1,0,0.0,0.0,0.0,0.0,0.0,0
8082_02,8082,2,0,0,0,5,1668,20.0,0,0,1842.0,0.0,0.0,0.0,0.0,1
8083_01,8083,1,0,2,0,5,1669,18.0,0,0,595.0,134.0,7.0,0.0,0.0,0
8087_01,8087,1,1,2,0,1,268,62.0,0,0,33.0,3518.0,0.0,394.0,0.0,1
8088_01,8088,1,2,2,0,4,521,23.0,0,0,1.0,0.0,11.0,0.0,2336.0,0
8089_01,8089,1,0,2,0,5,1671,19.0,0,0,0.0,0.0,1761.0,0.0,36.0,1
8091_01,8091,1,0,2,0,5,1672,29.0,0,0,18.0,7.0,0.0,0.0,779.0,0
8092_01,8092,3,1,2,1,3,238,31.0,0,0,0.0,4655.0,135.0,2075.0,402.0,1
8092_03,8092,3,1,2,1,3,238,41.0,0,0,0.0,3216.0,0.0,433.0,517.0,0
8094_01,8094,1,1,2,0,2,265,60.0,0,0,19.0,7316.0,0.0,0.0,1781.0,1
8098_01,8098,4,1,2,0,1,269,69.0,0,1,0.0,269.0,0.0,190.0,9033.0,0
8098_02,8098,4,1,0,0,1,269,44.0,0,0,9.0,2311.0,0.0,633.0,1.0,1
8098_04,8098,4,1,0,0,1,269,26.0,0,0,0.0,11598.0,0.0,3.0,386.0,1
8102_01,8102,1,0,2,0,5,1674,30.0,0,0,4.0,0.0,442.0,2441.0,0.0,0
8103_01,8103,1,2,2,0,5,1675,34.0,0,0,81.0,0.0,492.0,122.0,0.0,0
8105_01,8105,1,0,1,0,5,1677,18.0,0,0,0.0,0.0,15.0,570.0,84.0,0
8106_01,8106,1,0,0,1,6,1306,49.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8107_01,8107,1,0,1,0,5,1678,71.0,0,0,48.0,43.0,0.0,78.0,534.0,0
8108_01,8108,1,0,1,1,5,1552,19.0,0,0,150.0,605.0,0.0,0.0,1.0,0
8112_01,8112,1,0,1,1,5,1553,23.0,0,0,90.0,4.0,0.0,7.0,588.0,0
8115_01,8115,2,1,2,1,1,318,31.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8115_02,8115,2,1,2,1,1,318,40.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8116_01,8116,1,2,0,0,3,252,28.0,0,0,49.0,0.0,0.0,2.0,1136.0,0
8117_01,8117,2,1,2,1,1,319,17.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8117_02,8117,2,1,2,1,1,319,24.0,0,0,0.0,809.0,0.0,4928.0,143.0,0
8118_01,8118,1,0,2,0,6,1310,21.0,1,0,0.0,0.0,0.0,0.0,0.0,0
8119_01,8119,1,0,0,1,5,1555,2.0,1,0,0.0,0.0,0.0,0.0,0.0,0
8120_01,8120,1,1,0,0,3,253,36.0,0,0,0.0,4260.0,0.0,0.0,1678.0,1
8122_02,8122,3,1,2,1,2,302,37.0,0,0,79.0,218.0,0.0,442.0,659.0,1
8122_03,8122,3,1,2,1,2,302,26.0,0,0,0.0,13.0,0.0,3803.0,3557.0,0
8123_01,8123,1,0,2,0,6,1312,45.0,1,0,0.0,0.0,0.0,0.0,0.0,0
8124_01,8124,1,0,2,0,5,1681,44.0,0,0,0.0,903.0,0.0,0.0,0.0,0
8128_01,8128,1,2,2,0,5,1682,24.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8129_02,8129,5,0,2,0,6,1313,4.0,0,0,0.0,0.0,0.0,0.0,0.0,1
8129_03,8129,5,0,2,0,5,1683,24.0,0,0,381.0,925.0,342.0,0.0,642.0,0
8129_04,8129,5,0,0,0,5,1683,27.0,0,0,3.0,13.0,0.0,0.0,788.0,0
8129_05,8129,5,0,2,0,4,522,39.0,0,0,44.0,1620.0,0.0,6.0,0.0,0
8130_01,8130,3,0,2,1,6,1308,23.0,1,0,0.0,0.0,0.0,0.0,0.0,0
8130_02,8130,3,0,0,1,6,1308,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0
8130_03,8130,3,0,2,1,6,1308,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0
8131_01,8131,1,2,2,1,5,1557,22.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8133_01,8133,1,2,2,0,3,254,27.0,0,0,831.0,0.0,0.0,867.0,20.0,0
8135_01,8135,1,1,2,0,2,267,22.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8136_01,8136,2,1,0,0,2,268,26.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8136_02,8136,2,1,2,0,2,268,60.0,0,0,0.0,5998.0,0.0,4794.0,8.0,0
8137_01,8137,1,0,2,0,6,1314,18.0,0,0,0.0,297.0,0.0,588.0,23.0,0
8138_01,8138,1,0,0,0,6,1315,20.0,1,0,0.0,0.0,0.0,0.0,0.0,0
8139_01,8139,1,0,2,0,4,523,25.0,0,0,11.0,780.0,0.0,0.0,0.0,1
8140_01,8140,1,0,1,1,6,1309,24.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8141_01,8141,1,0,2,1,6,1310,38.0,1,0,0.0,0.0,0.0,0.0,0.0,1
8143_01,8143,1,0,2,1,5,1558,18.0,0,0,0.0,17.0,5.0,0.0,712.0,1
8144_01,8144,4,1,0,0,1,270,45.0,1,0,0.0,0.0,0.0,0.0,0.0,1
